text,label 
"No I don't believe in luck No I don't believe in circumstance no more Accidents never happen in a perfect world So I won't believe in luck I saw you walking in the dark So I slipped behind your footsteps for a while Caught you turning 'round the block Fancy meeting in a smaller world After all accidents never happen Could have planned it all Precognition in my ears Accidents never happen in a perfect world Complications disappear Now you love me I yeah I can tell I never lied I never cried And you, you knew so well Like the Magi on the hill I can divinate your presence from afar And I'll follow you until I can bring you to a perfect world Accidents never happen in a perfect world Accidents never happen",Blondie
"Ah ah ah adventure very near, and then you vanish. Rescue from invasion narrowly avoided. Have to live with nature. Hear a voice from a novel. Love persuasion very near, and then you vanished. Some say he's too handsome, some say he's unique. Steel, the weave, the night trick, aphrodisiac. Ah oh ah the boy's herb, vanilla, vanilla. They say I'll never find him or evidence left behind. Flip a coin to decide it. Is it now or never? Have to live with nature. I hear a voice from a novel. Love persuasion. Oh Orchidia. Steel, the weave, the night trick. Weave the tale you find. Reappear in a vision. My heart's racing with the rhythm. Even in the drum beat time will tell the story. Orchidia. Orchidia. Orchidia. Orchidia. Looking for an adventure. Here today gone tomorrow. Articles declaring evidence to follow. Heart is pumping to the rhythm. The story is repeated. Where are you, where are you, Orchidia? Where are you, where are you, Orchidia? Whoa ooh oh, where are ya, Orchidia? Orchidia? Orchidia?",Blondie
"Everyday brings change, and the world puts on a new face Sudden things rearrange, and this whole world seems like a new place Oh yeah, secretly I been tailing you Like a fox that prays on a rabbit Had to get you and so I knew I had to learn your ways and habits Oh, you were the catch that I was after But I looked up and I was in your arms and I knew that I was captured What's this whole world comin' to Things just ain't the same Any time the hunter gets captured by the game I had to lay such a tender trap Hoping you might fall into it Love hit me like a sudden slap One kiss and then I knew it Oh, my plans didn't work out like I thought 'Cause I had laid my trap for you but it seems like I got caught What's this whole world comin' to Things just ain't the same Any time the hunter gets captured by the game",Blondie
"We want fun We want to run We want fun We gotta run We want fun Get out among the hot nightclubs find some love Billions of people have heard of me and everyone knows the sun rises in the east Not too nice not too sweet No one even talks to me I shake the leaves right off the trees I'm the bee's greasy knees I shake 'em I break 'em I drop 'em from eight miles high alright In the past my fate was cast My social life was limited to Halloween and New Year's Eve Monotony was killing me approaching schizophrenia I hit the hot spots every night and for the first time in my life the bouncers would greet me! The doormen would escort me! Managers adored me! Photographers would follow me begging for a smile Beast!' 'Over here Beast!' 'Here Beast!' The hat check always said to me 'Hiya be whatcha doin' later?'"" We want fun We gotta run If you find fun get out and run You need fun for feeling fine We want fun for feeling fine And find the one Now I'm not bragging Heaven knows I spend no more nights alone Lucky me I'm ten foot three and freaky My picture has been printed and interviews requested one hundred times a week Believe it! I'm not talking through my teeth Are you sure you got it? I mean it! To prove it: I'm in the news It's true It's true Check it out Check it out"" He wants her love She wants love I take action: get relief Pick a partner Pick a piece Get satisfaction I am the Beast I am the Beast She wants fun He wants her love ""I get satisfaction I pick up my feet I'm the center of attraction by staying off the streets"" And I want love Get some funk and get some fun Punks like fun Punks like funk Funk is fun We want fun",Blondie
"Look up the right words, the ones for today. Use them correctly and mean what I say. Answer the questions. Crossword confession. Interrogation. I'm down, can we meet? Is it true do you cheat? How far can I go? How much do you know? What's the definition? How much did she mention? How much does she know? Can I find the right words to say? The right words are so hard to say. It's a challenger puzzle from the magazine section across with the questions. Do the ethics of reference. One hundred twenty brain teasers to torment you. One hundred thoughts. I can't find the right words to say. My meaning's not quite getting through. The right words are so hard to say. Can I find the right words for you? Let's not hedge our bets 'cause the odds are dependent. Please listen instead, now the whispers are ending. The point's misleading as points often do. Can I find the right words for you?",Blondie
"Circle high, circle low. Jammers fly, T-birds. You show, you show, whiplash go. You show, you show, T-birds. Mighty bird. T-bird, my mighty bird. On the dot in the slot, tie the knot. On the dot timed kisses. In the slot on the dot, tie the knot. In the slot, no misses. Mighty bird. T-bird, my mighty bird. T-bird, mighty bird. Black sun conqueror. Two thousand years ago... Black sun worshiper. Coil it up, wind it out, strike it hot! Coil it up plumed serpent. Coil it up, wind it out, strike it hot! Coil it up, my T-bird. Serpent curl. T-bird, rule the world. T-bird, mighty bird. Black sun born again. Oh I love my T-bird, T-bird.",Blondie
"Your old lover's lying in the gutter He used to be such an all night strutter ""Oh, my heart"", I heard him mutter ""Oh, my dear, it seems to flutter"" Ah, ah It's so hard to say, ""No"" When the deck is stacked to only go slow It's easy sweet to live it up An easy street when you've had enough Ah, ah Darkened night, splashing light Soft and white and so polite Let him in, beneath the rim Beneath the skin, your next of kin Cleansing fire, funeral pyre Broken wire grown inside her Secret hush, swollen rush It's soft and plush, it's so plush You know it's so passe To sleep without you every day So easy to do your stuff So easy to live it up Ah, ah",Blondie
"Your old lover's lying in the gutter He used to be such an all night strutter ""Oh, my heart,"" I heard him mutter ""Oh, my dear, it seems to flutter"" Ah, ah It's so hard to say ""No"" When the deck is stacked to only go slow It's easy sweet to live it up An easy street when you've had enough Ah, ah Darkened night, splashing light Soft and white and so polite Let him in, beneath the rim Beneath the skin, your next of kin Cleansing fire, funeral pyre Broken wire grown inside her Secret hush, swollen rush It's soft and plush, it's so plush You know it's so passe To sleep without you every day So easy to do your stuff So easy to live it up Ah, ah",Blondie
As I sit staring into this liquid amber Ripples move out to the edge of the glass Is that really your reflection in there? I just want to jump into the warm depths And be there with you one more time! Oh alright Hit it boys! My initials sprayed across a pavement Cut into your private winter room Talk to me now Step into my room we'll have a word or two If I ever had a million dollars If I didn't give it all to you Would you lose interest? Show me indifference? Foot in another shoe? Not very high heels Not wearing sneakers too A magazine ad a printed canvas A basic mid shade blue suede shoe Thought I'd like to have a little party Thought I'd like to have a little do Sure I stopped drinking But for the moment honey here's looking at you! I'll stop my drinking give you my promise true Clean out the closet Be existential and cast a vote for the president too But for the action of the moment Nothing does what it ought to do Instant depression I learned my lesson Nothing that I'd rather do Come on over my place Can't see him sideways Honey here's looking at you,Blondie
"She knew it about Route Three Oh, she blew it, you know she could've told me He can't say no, he can't ask why Go through it, highway bride He delivers, he's a road sider He gets no road from a back seat driver Away we go, yes or no? I love you honey, gimme a beer But just like Jerry Lee, she's tuning in on me And I've got no defense, but it makes no difference 'Cause just like Jerry Lee, she's tuning in on me She does it easy, like a CB He's hard to hold on the rolling road He knows his rig's hot, get through that roadblock Ten miles to go, oh, radio She knew it, now so does he Ah, I love you honey, gimme a beer Ooh, go through it, come sit right here",Blondie
"Far from day, far from night Out of time, out of sight In between earth and sea We shall fly, follow me Dry the rain, warm the snow Where the winds never go Follow me, follow me Follow me Follow me to a cave by a sapphire shore Where we'll walk through an emerald door And for thousands of breathless ""evermore's"" my life you will be Only you, only I World farewell, world goodbye To our home 'neath the sea We shall fly, follow me Only you, only I World farewell, world goodbye To our home 'neath the sea We shall fly, follow me Follow me, follow me Follow me, follow me",Blondie
Faces cracked for reason beyond recognition His space is at the Palace He sleeps for twenty five cents Now he's wiping headlights windshields with an old rag It ain't nine to five Down and dirty he's an old tramp He poses like a dead man The night train passes by Money's not the answer for princes and dancers He's standing under street lights He's thinking of his old life He lost his pretty young wife The corner is his big plan His brunch with Jim and jitters Boston blue laws ain't for shitters And newsprint is for cheaters Cement mattress for believers Now he's shooting power curves His buddies think he's got some nerve Missus Face had other lovers Her arms smothered other numbers He freezes Christmas season all Saints protect him His face is cracked for reason beyond recognition,Blondie
Based on the desire for total mobility And the serious physical pursuit of religious freedom The auto drove mankind further than the wheel And in remote areas even today is forbidden as a device too suspect for human conveyance This articulate conception has only brought us all more of the same Thoughtlessly locked into phase two gridlock Keyed up on its rims and abandoned on the expressway,Blondie
"There you are, giving candy Making confidence with an easy eye Easy words, oh, what a dancer Dance you right into the corner in the fire Do the dark apostle Do the sidewalk hustle Do the invisible dance In the fire, fire, fire, fire Walk on glass with the master There's no question he can't answer with his eyes What a stage, oh, what a dancer Looks like a baby with an old man's eyes When you break the rules and you burn your bridges And your fingers itch and they're getting wet when you look at her Do the dark apostle Do the sidewalk hustle Do the invisible dance In the fire, fire, fire, fire Walk on glass, walk on fire [Repeat: x4]",Blondie
"What's all that commotion going on? The boy in the back on his second attack Wants his baby back (Wants his baby back) What's all that commotion that you hear? The girl in the back who was doing the quake Got a belly-ache (She can't concentrate) Pick up the beat You can move like you're made out of vapor ""Catch me if you can"" is what she said with her hands Come on and take me back (Can you take her back?) When she gives you the beat and you get the shine The world slows down and she stops on a dime Got a number when you close your eyes Like a real magician Still she knows she'll never lose a thing She can put you up on a shelf until she wants to pull the string Still you know she'll never slip away Keep time in your head, counting in your head Slow motion, I can play with time I can keep today but tomorrow's fine Stop and look at the pictures Rolling in your head Slow motion, you can play with time You can leave her today but tomorrow's fine Stop and live in your dreams at night Rolling in your bed Still you know she'll never slip away Keep time in your head, counting in your head Slow motion, you can stop on a dime Slow motion, you ought to try it sometime Take me back on another track Take me back, take me back Slow motion, you can pick up the beat Slow motion, you can stop on the street Take me back on another track Take me back, take me back Slow motion, you can stop on a dime Slow motion, you ought to try it sometime Take me back on another track Take me back, take me back Slow motion, you can pick up the beat Slow motion, you can stop on the street",Blondie
"Every day you've go to wake up And disappear behind your makeup Take away your calendar watch And you can't keep track until your heart attack Hey I'm living in a magazine Page to page in my submarine Hey now Cindy you can't get to me, need an elevator Hey I'll see you later 'cause I'm not living in the real world I'm not living in the real world I'm not living in the real world No more, no more yeah I can be whatever I want to I talk to me I even agree Every day's a holiday You can look through the glass And take a photograph You will never ever walk on the moon Leave your body and float through the room You could never conquer me 'Cause I'm not here and you're not there And and I'm not living in the real world I'm not living in the real world I'm not living in the real world No more, no more yeah Didn't I ever tell you I was gone? Didn't I ever tell you I was gone? Bye, bye I can do anything at all I'm invisible and I'm twenty feet tall Pull the plug on your digital clock And it all goes dark and the bodies stop Hey I'm living in a magazine Page to page in my teenage dream Hey now Mary you can't follow me without a satellite I'm on a power flight 'cause I'm not living, I'm not living I'm not living in the real world I'm not living in the real world I'm not living in the real world No more, no more I'm not living in the real world I'm not living in the real world I'm not living in the real world No more, no more, no more No more, no more, no more No more, no more, no more",Blondie
"You gotta jump up ah to the beat uh So stand up on your feet uh Toes are tipper, tipper, tapping Uh you do it, even when you're yapping Hey you got a sweet tooth and I remember Ah stand up on yer feet uh Toes are tipper, tipper, tapping Hey you got a sweet tooth I remember, sitting in the kitchen eating peanut butter Eat To The Beat! Yeah you gotta, gotta, you got the beat uh Ah sweeta, sweeya, you beat your meat uh I know you do it, I know you do it I seen you, seen you, seen you, seen you chewing Hey you got a sweet tooth and I remember A sweety treat, uh you beat yer meat uh I know you do it I know you do it Oh you got a sweet tooth I remember standing on the corner with a piece of pizza Eat to the beat Condition red You gotta jump up ah to the beat uh So stand up oh-on yer feet uh Toes are tipper, tipper, tapping You do it even when you're yapping Oh you got a sweet tooth and I remember I seen you seen you, you beat your meat Uh! I know you do it I know you do it Hey you got a tummy ache I remember sitting in the bathroom drinking Alka Seltzer Eat to the beat Eat to the beat Eat to the beat",Blondie
"Love is a burning flame It makes a fire of rain Bound by wild desire, I fell into a ring of fire Taste my love is sweet, when hearts like ours meet I fell for you like a child, oh, the fire went wild I fell into a burning ring of fire I went down down down, the flame it swept higher It burns burns burns, that ring of fire, that ring of fire",Blondie
"Die young, stay pretty Die young, stay pretty Deteriorate in your own time Tell 'em you're dead and wither away Are you living alone or with your family? A dried up twig on your family tree? Are you waiting for the reaper to arrive? Or just to die by the hand of love? Love for youth, love for youth So, die young and stay pretty Leave only the best behind Slipping sensibilities Tragedy in your own dream Oh, you sit all alone in your rocking chair Transistor pressed against an ear Were you waiting at the bus stop all your life? Or just to die by the hand of love? Love for youth, love for youth So live fast 'cause it won't last Die young, stay pretty Die young, stay pretty Dearly near senility (dearly near senility) Was it good or maybe you won't tell? Die young, stay pretty Die young, stay pretty",Blondie
"I see a house, a house of stone A lonely house, 'cos now you're gone Seven rooms, that's all it is, seven rooms of gloom I live with emptiness, without your tenderness You took the dream I had for us, and turned that dream into dust I watch a phone that never rings, I watch a door that never rings I need you back into my life and turn this darkness into light I'm all alone in this house, turn this house into a home I need your touch to comfort me, your tender tender arms that once held me Without your love, your love inside This house is just a place to run and hide Seven rooms, that's all it is, seven rooms of gloom I live with emptiness, without your tenderness Don't make me live from day to day, watching a clock that ticks away Another day, another way, another reason for me to say I need you here, here with me, I need you, darlin', desperately I'm all alone, all alone in this house that's not a home I miss your love I once have known, I miss your kiss that was my very very own Empty silence surrounds me, lonely walls, they stare Seven rooms, that's all it is, seven rooms of gloom I live with emptiness, without your tenderness And all the windows are painted black, I'll wait right here 'til you get back I keep waitin' and waitin', 'til your face again I see (I want you back now) I keep waitin' and waitin', I want you back now (I want you back now) I keep waitin' and waitin', c'mon back now I keep waitin' and waitin' and waitin', waitin', waitin', waitin' (I want you back now) C'mon back now",Blondie
"Poet's problem, patron's sin Puts me in the place I'm in Passion's letter, poison pen On these two things I can depend You will write your number, that's not all I will not be there when you call I think I'll do a line and then again Dirty dealer's school of thought An armchair for the strength you've lost The TV set's been on all night You were wrong and I was right You will write your number on the wall I will not be there when you call I think I'll do a line and then again",Blondie
"You know he can't be tested He can't be read or found Urban gray takes breath away He wants to push his pedal to the ground And the night's what's right Puts him at the wheel Well, I eat danger Any stranger is alright Feel hot to go like Jimmy O Dodging flying objects at the show And the lights make me fight In Detroit 442 Maybe baby, I could ride with you This town, a concrete factory And Dad and Mum look just like me I'm on the plant assembly line Too late now, too far behind You said you wanna hang around No one really cares where you go Take your time, things never change In Detroit 442 Maybe baby, I could ride with you Detroit 442 Maybe baby, I could ride with you Detroit 442 Maybe baby, I could ride with you Detroit 442 Maybe baby, I could ride with you One more to market, one more piggie And they all, they all look just like me, yeah",Blondie
"Don't look in here, yeah. Sundown finds him out of town on the overpass, His inner self glued to his .22. Dirty metal in the speed of night, lights and broken glass. My heart can destroy all I see. Moving streets all make me lonely! Come to me and be mine only. I can hide us far from sight, but you must wait and I must fight this nothingness. Walls, I see my little room... I hear my parent's friends. I hope that my actions make amends! I would like to kill for love but I don't know how... Here I lie so high above the crowd. Busy streets all make me lonely! Come to me and be mine only. I can move us through the night, but you must wait and I must fight this emptiness. Black top burns with silent screams. Others stop my dreams. Lightning crash! crash! crash! Fear causes some to live, others die real cool. I died in the evening after school. Be mine only. Be my own. Be mine only. Be my own.",Blondie
"Eyes that tell me ""Baby, you don't need no invitation"" Let me smoke another cigarette before I make a move I can see me in the morning; losing my direction Deep inside my overcoat, looking for the door I don't want to stay with you. I just want to play with you One sweet abbreviation sleeping like the dead You think you're pretty, well, so do I. You came to me but, passion eyes Got no imagination to clutter up my head Eyes that mirror innocence and cannot sense the changes Lets have another drink, dear, before we get deranged I can see me in the morning; avoiding your detection Slowly down the staircase, looking for the door All is fair in love and war but I don't want your love no more One sweet abbreviation sleeping like the dead You're fragile and you're very green, conditioned by a milk machine Got no imagination. Got no imagination. No Take a walk, kid Eyes that tell me ""Baby, you don't need no invitation"" Let me smoke another cigarette before I make a move I can see me in the morning; losing my direction Deep inside my overcoat, footsteps for the door",Blondie
"We fell in love down at the pier You were sunbathing, I was around Soon we were sharing a beer We fell in love at the pier I'm no sentimental slob so don't think I'm queer You got something baby and it ain't just my beer Well, maybe it's the hot pants, maybe the heat Or was it the sneakers you kicked of your feet? I sat under my umbrella to keep my pearly skin You tanned your oily body looking like sin Well, soon I was sweating and I wanted to leave You slipped into the water from too much grease Well, I saw you yelling. I just couldn't hear So I screamed back at you ""Honey keep the beer!"" We never consummated our outside love affair Too much tar and water, too much hot air Oh, what a tragic end to love that was lost We would have stood a chance if we met in the frost, but We fell in love down at pier You were sunbathing, I was around Now I go to beaches with my girlfriend No more love splinters in my rear end",Blondie
"Hey, you've got an unnerving face And twitching eyes like Norman Bates You got a cigarette, eye on a mirror Farm boy brown gas station sweeper You took that girl, you put the saddle on her Just thirteen, she's her daddy's apple And she don't know you're the kidnapper, uh-huh Hey, your Daddy's Whiskey Sam He's got bloodshot eyes like Ray Milland Playing solitaire, your Mother fidgets You want to be rich but you won't dig ditches She bitches like a brat, she got the money People breaking their necks and she thinks it's funny Where's your old man now? Nobody's home, uh-huh Kidnapper Hey, they call you Skinny Jim And nobody knows the boat you're in They dipped your tail when you were back in school Well, you're a real strange cake but your nobody's fool So you took that girl and you put the saddle on her Just thirteen, she's fresh out of diapers And she don't know you're the kidnapper, uh-huh She don't know you're the kidnapper, uh-huh I said ""She don't know you're the kidnapper,"" uh-huh",Blondie
"You got ants in your pants, I don't understand, I don't trust the flick of your eyes You're a viper and love's a fever You said something profane and went for a vein but in spite of your delicate touch I should have known as much. I'm a bleeder I didn't have the nerve to say no I didn't have the nerve to say no You caught me surprised and my will resigned. Torture the minds of them all You're a brain drain, you'd better beat it I'm following lines, the blind leads the blind, so hang me or grant me a stay You better cut me loose or hand me a noose I didn't have the nerve to say no I didn't have the nerve to say no There's no end to the problem Of a bad situation. Complication No, no, no, no, ah There's no end to the problem And frustration. I need a vacation No, no, no, no, ah And I know I couldn't And I know that I couldn't say no",Blondie
"I set my hand to writing you...it drifted off the page. I sold my one vision for a piece of the cake... I haven't ate in days. For unspoken value, aesthetic, and charm, I'd smile at you sideways, But the lighting is wrong. I'm taking a picture, and counting the cost, While the bells in my ears keep ringing. I set my hand to writing you...it drifted of the page. I nearly fell, I feel like a lowlife in hell And I haven't slept in days and days, days and days... Beat on my Fender through my Gemini 2, Play to the posters on the wall of my room. Thought I was crazy when I'd think about you... And the bells in my ears keep ringing. And the bells in my ears keep ringing. In my ear bells are ringing.",Blondie
"Oh Denis doo be do I'm in love with you, Denis doo be do I'm in love with you, Denis doo be do I'm in love with you Denis Denis, oh with your eyes so blue Denis Denis, I've got a crush on you Denis Denis, I'm so in love with you Oh when we walk it always feels so nice And when we talk it seems like paradise Denis Denis I'm so in love with you You're my king and I'm in heaven every time I look at you When you smile it's like a dream And I'm so lucky 'cause I found a boy like you Denis Denis, avec tes yeux si bleux Denis Denis, moi j'ai flashe a nous deux Denis Denis, un grand baiser d'eternite Denis Denis, je suis si folle de toi Denis Denis, oh embrasse-moi ce soir Denis Denis, un grand baiser d'eternite Oh Denis doo-be-do I'm in love with you, Denis doo-be-do I'm in love with you, Denis doo-be-do I'm in love with you Oh Denis doo-be-do I'm in love with you, Denis doo-be-do I'm in love with you, Denis doo-be-do I'm in love with you",Blondie
"All the way down do it Another way down Why yeah What do you know huh? I seen you skip that cautious lip Now tell me this through that cautious lip You can be bit as I make you it I seen you skip that cautious lip A chance you'll fit that cautious lip It's just these things not really gifts It's just these things not really gifts I seen you skip that cautious lip I seen you skip that cautious lip, but never miss my bouncing hips A girl so sweet A love so strong I seen you skip I see you tip You can be bit as I make you it I seen you skip that cautious lip Ah I seen you skip that cautious lip Ah Cautious lip cautious lip You can be bit I'll make you it I seen you skip Cautious lip Change your fit Skip of the lip Oh oh not really get Skip lip oh, oh arggghhhhh, ah ah! What's going on? No way",Blondie
"Flight 45, last seen alive on the runway Leaving for some fun in the hot tropic sun (back next Monday) And our friends are at the airport Cousin Bill says, ""Enjoy the water sports"" As we fly into the mystery The film comes on and the Earth recedes Several hours out - twenty minutes south of Bermuda The communication's gone - something has to be so wrong And it must be Jesus calling The silver ship, the blue sea falling Death was in that poison wave and in its gulf a fitting grave The coast guard said they might be found They know just where the plane went down",Blondie
"Was it destiny? I don't know yet Was it just by chance? Could this be kismet? Something in my consciousness told me you'd appear Now I'm always touched by your presence, dear When we play at cards you use an extra sense (it's really not cheating) You can read my hand, I've got no defense When you sent your messages whispered loud and clear I am always touched by your presence, dear Floating pass the evidence of possibilities We could navigate together,psychic frequencies Coming into contact with outer entities We could entertain each one with our theosophies Stay awake at night and count your r.e.m.'s when you're talking with your super friends Levitating lovers in the secret stratosphere I am still in touch with your presence, dear I am still in touch with your presence, dear I am still in touch with your presence, dear, dear, dear, dear, dear",Blondie
"Stars live in the evening But the very young need the sun, uh-huh Pretty baby, you look so heavenly A neo-nebular from under the sun I was forming, some say I had my chance The boys were falling like an avalanche Ya ya baby La Dolce Vita is a magic dance No-one was listening Pretty baby, un petite ingenue A teenage starlet, I fell in love with you You, you with the comb You look OK in every way (every way) Ah, I should have known You'd look at me and look away (and look away - oh) Pretty baby, you look so heavenly A neo-nebular from under the sun Eyes that tell me incense and peppermints Your looks are larger than life, long live innocence Petite ingenue, I fell in love with you Pretty baby, I fell in love with you, whoah oh Pretty baby, oh oh Pretty baby, whoah oh, I fell in love with you",Blondie
"Hey, you know? Uh, I don't know I know but I don't know I know but I don't know I know but I don't know I know but I don't know I give but I don't get I will but I won't yet I lose but I don't bet I'm your dog but not your pet Now I know but I don't care Then I know but I don't see Now I see but I don't know I care but I don't care I could but I won't be You can but not with me It's all a mystery Locked out without a key Now I care but I don't care And I know but I don't see Now I see but I don't know I know but I don't know Now I know that you don't know And I see that you don't see I care but I don't care I don't care that you don't know",Blondie
"Well you're dirty and sweet Clad in Black Don't look back And I love you You're dirty and sweet oh yeah. Well you're slim and you're weak You got the teeth Of the Hydra upon you. You're dirty sweet And you're my girl. Get It On Bang a gong Get It On You're built like a car You got a hubcap Diamond star halo You're built like a car Oh yeah. You're an untamed youth That's the truth With your cloak full of eagles You're dirty sweet And you're my girl Well you're windy and wild You got the blues I'm your shoes and your stockings. You're windy and wild Oh yeah. Oh take me These boots were made for walking And that's just what they'll do Oh you're still, pretty good",Blondie
"He don't hang around with the gang no more. He don't do the wild things that he did before. (Ooh) He used to act bad. Used to, but he quit it. It makes me so sad, 'cause I know that he did it for me (and I can see) and I can see (still in the street) his heart, his heart is out in the street. He don't comb his hair like he did before. He don't wear those dirty old black boots no more. (Ooh) But he's not the same. There's something 'bout his kisses... that tells me he's changed. I know there's something missing inside. (Tell me more) Something died. (Still in the street) His heart, his heart is out in the streets. He grew up on the sidewalk, streetlights shining above. He grew up with no one to love. He grew up on the sidewalk, he grew up running free. He grew up and then he met me. He don't hang around with the gang no more. Gee, he doesn't smile like he did before. (Ooh) I wish I didn't care. I wish I'd never met him. They're waiting out there, so I got to set him free. (Send him back) He's gotta be... (out in the street) His heart, his heart is out in the street. He don't hang around with the gang no more. (He's out in the street) He don't hang around with the gang no more. He don't hang around with the gang no more. (He's out in the street) He don't hang around with the gang no more. He don't hang around with the gang no more. (He's out in the street) He don't hang around with the gang no more. He don't hang around with the gang no more. (He's out in the street) He don't hang around with the gang no more.",Blondie
"She loves you right now, so don't close your eyes She'll be talking and laughing with six other guys Flirtatious and cute, she'll take you the route Telling Little Girl Lies He loves her so much, he don't want to lose her And there's no other girl he likes to ball better But he's busy tonight, ""We'll make it tomorrow"" He's telling his Little Girl Lies That's how the Little Girl Lies He's telling his Little Girl Lies Those Little Girl Lies gonna catch up to you And you'll be sorry! Making excuses why she can't meet you later She's not really ill, someone else got to date her Mixed up and confused, it'll catch up to you Telling Little Girl Lies They tell the Little Girl Lies He's telling his Little Girl Lies That's how your Little Girl Lies She's been telling you Little Girl Lies That's how his Little Girl Lies She been telling him Little Girl Lies Those Little Girl Lies gonna catch up to you and you'll be sorry Boo hoo Boo hoo",Blondie
"Toe to toe, dancing very close Barely breathing, almost comatose Wall to wall, people hypnotized And they're stepping lightly Hang each night in rapture Back to back, sacroiliac Spineless movement and a wild attack Face to face, sadly solitude And it's finger popping Twenty-four hour shopping in rapture Fab Five Freddie told me everybody's fly DJ's spinnin' are savin' my mind Flash is fast, flash is cool Francois sais pas, flashe' no do And you don't stop, sure shot Go out to the parking lot And you get in your car and drive real far And you drive all night and then you see a light And it comes right down and lands on the ground And out comes a man from Mars And you try to run but he's got a gun And he shoots you dead and he eats your head And then you're in the man from Mars You go out at night eatin' cars You eat Cadillacs, Lincolns too Mercurys and Subarus And you don't stop, you keep on eatin' cars Then when there's no more cars You go out at night and eat up bars Where the people meet Face to face, dance cheek to cheek One to one, man to man Dance toe to toe, don't move too slow 'Cause the man from Mars is through with cars He's eatin' bars, yeah, wall to wall Door to door, hall to hall He's gonna eat 'em all Rapture, be pure Take a tour through the sewer Don't strain your brain, paint a train You'll be singin' in the rain I said, ""Don't stop, do punk rock"" Man to man, body muscular Seismic decibel by the jugular Wall to wall, tea time technology And a digital ladder, no sign of bad luck in rapture Well, now you see what you wanna be Just have your party on TV 'Cause the man from Mars won't eat up bars Where the TV's on Now he's gone back up to space Where he won't have a hassle with the human race And you hip-hop and you don't stop Just blast off, sure shot 'Cause the man from Mars Stopped eatin' cars and eatin' bars And now he only eats guitars Get up!",Blondie
"Was it destiny I don't know yet Was it just by chance? Could this be Kismet? Something in my consciousness told me you'd appear Now I'm always touched by your presence dear When we play at cards you use an extra sense (it's really not cheating) You can read my hand, I've got no defence When you sent your messages whispered loud and clear I am always touched by your presence dear Floating past the evidence of possibilities We could navigate together, psychic frequencies Coming into contact with outer entities We could entertain each one with our theosophies Stay awake at night and count your R.E.M.'s when you're talking with your super friends Levitating lovers in the secret stratosphere I am still in touch with your presence dear I am still in touch with your presence dear I am still in touch with your presence dear, dear, dear, dear, dear",Blondie
"You're all over me, can't deny it You make the room come alive You know the problem with you You're too good to be true You're my heart I can't get enough You are the one I decided You're my fun When I'm down You pick me up again You pick me up again You're my fun, too much fun I get the feeling that you're changing my mind Take me back home again I wanna make love again Take me back home again Ooh yeah yeah You're my fun Too much fun Isn't fun The deafening sound of a heartbeat You're smiling at me, not with your eyes You know the problem with you You're too good to be true You're my heart I can't get enough Time after time, you're on time I get the feeling that you're making me blind Youre my fun When I'm down You pick me up again You pick me up again You're my fun, too much fun I get the feeling that you're changing my mind Take me back home again I wanna make love again Take me back home again Ooh yeah yeah You're my fun Too much fun Isn't fun You know the problem with you You're too good to be true You're my heart I can't get enough And time after time, you're on time I get the feeling that you're changing my mind You're my fun When I'm down You pick me up again You pick me up again You're my fun, too much fun I get the feeling that you're changing my mind I get the feeling that you're making me blind I get the feeling that you're making me blind You're my fun When I'm down You pick me up again You pick me up again You're my fun, too much fun I get the feeling that you're changing my mind Take me back home again I wanna make love again Take me back home again Ooh yeah yeah You're my fun Too much fun Isn't fun",Blondie
"Hey, is that me? (yes, that's you) Hey (this is good) I wanted to have some friends But not a lot of people wanted to be my friend Couple a nerds maybe But nerds have trouble being friends 'Cause they're too stocked up I mean, they can play games with you but After that you get a kinda blank stare So I found these guys that um They didn't have any other friends and They weren't very demanding We could do things together like Smoke dope Take LSD Try to get girls And dream about playing some music and um Just being comfortable all the time and never working Never, never working This run along pretty well for a while but Friends need to be demanding, people need to be demanding I started becoming demanding And I lost my friends They couldn't stand anybody being demanding As a demanding person I got somewhere in life I started having girlfriends I was very demanding of them But I didn't let them be demanding of me I started making big friends Friends that could help me Oh, those friends are really demanding You don't get a warm fuzzy feeling But you get What you gotta have to get along I mean, that's showbiz I'm getting a little older now and I start to think about the friends that are gonna think of me When I move along There are one or two of 'em are gonna have a grin And a good memory of me They're not the best, fanciest people Not even very good people frankly Their big claim to fame is They're my friends Useless, expensive, maddening, pain in the ass friends I'm hanging up the hat",Iggy Pop
